id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user,url_source,address
ChZDSUhNMG9nS0VJQ0FnSUNxaGM2WFR3EAE,"Sam's Club is always a good place to shop. All comes in bulk! I haven't been there in a while. Finally, made it!!",4 days ago,2021-06-17 02:17:44.369028,5.0,Mona Martin,0,0,https://www.google.com/maps/contrib/103644056762452348319/reviews?hl=en-US,"https://www.google.com/maps/place/Sam's+Club/@41.5291081,-73.9021248,17z/data=!3m1!4b1!4m5!3m4!1s0x89dd3702b84d308f:0x563c51c13af19749!8m2!3d41.5291081!4d-73.899936","56 W Merritt Blvd, Fishkill, NY 12524"
ChZDSUhNMG9nS0VJQ0FnSUNxbVliZ2V3EAE,,5 days ago,2021-06-17 02:17:44.385472,5.0,Cesar Sanchez,0,0,https://www.google.com/maps/contrib/101311259102668388611/reviews?hl=en-US,"https://www.google.com/maps/place/Sam's+Club/@41.5291081,-73.9021248,17z/data=!3m1!4b1!4m5!3m4!1s0x89dd3702b84d308f:0x563c51c13af19749!8m2!3d41.5291081!4d-73.899936","56 W Merritt Blvd, Fishkill, NY 12524"
ChZDSUhNMG9nS0VJQ0FnSUNxX3IzUUxBEAE,Great if you have a large family or own a small business!,a week ago,2021-06-17 02:17:44.389470,5.0,Monica Perez,0,0,https://www.google.com/maps/contrib/102198967286073390825/reviews?hl=en-US,"https://www.google.com/maps/place/Sam's+Club/@41.5291081,-73.9021248,17z/data=!3m1!4b1!4m5!3m4!1s0x89dd3702b84d308f:0x563c51c13af19749!8m2!3d41.5291081!4d-73.899936","56 W Merritt Blvd, Fishkill, NY 12524"
ChdDSUhNMG9nS0VJQ0FnSUNxanJxSzJBRRAB,,a week ago,2021-06-17 02:17:44.394473,5.0,Michael Rosasco,0,0,https://www.google.com/maps/contrib/100968299965301657809/reviews?hl=en-US,"https://www.google.com/maps/place/Sam's+Club/@41.5291081,-73.9021248,17z/data=!3m1!4b1!4m5!3m4!1s0x89dd3702b84d308f:0x563c51c13af19749!8m2!3d41.5291081!4d-73.899936","56 W Merritt Blvd, Fishkill, NY 12524"
ChdDSUhNMG9nS0VJQ0FnSURDaFA2STB3RRAB,,a week ago,2021-06-17 02:17:44.398472,4.0,Don Eickler,0,0,https://www.google.com/maps/contrib/113419372949903790081/reviews?hl=en-US,"https://www.google.com/maps/place/Sam's+Club/@41.5291081,-73.9021248,17z/data=!3m1!4b1!4m5!3m4!1s0x89dd3702b84d308f:0x563c51c13af19749!8m2!3d41.5291081!4d-73.899936","56 W Merritt Blvd, Fishkill, NY 12524"
ChZDSUhNMG9nS0VJQ0FnSUNxMnNEd1VREAE,Sam's club is very affordable am happy I got every single thing that I wanted.,a week ago,2021-06-17 02:17:44.401471,5.0,Dionne Robinson,0,0,https://www.google.com/maps/contrib/112694409923694181773/reviews?hl=en-US,"https://www.google.com/maps/place/Sam's+Club/@41.5291081,-73.9021248,17z/data=!3m1!4b1!4m5!3m4!1s0x89dd3702b84d308f:0x563c51c13af19749!8m2!3d41.5291081!4d-73.899936","56 W Merritt Blvd, Fishkill, NY 12524"
ChZDSUhNMG9nS0VJQ0FnSUNxcXFIVUxBEAE,,2 weeks ago,2021-06-17 02:17:44.404471,4.0,Richard “Swave MasterBoom” Furst,0,0,https://www.google.com/maps/contrib/113313668174415695719/reviews?hl=en-US,"https://www.google.com/maps/place/Sam's+Club/@41.5291081,-73.9021248,17z/data=!3m1!4b1!4m5!3m4!1s0x89dd3702b84d308f:0x563c51c13af19749!8m2!3d41.5291081!4d-73.899936","56 W Merritt Blvd, Fishkill, NY 12524"
ChdDSUhNMG9nS0VJQ0FnSUNxckxxRjZBRRAB,"Being that it's Memorial Day Weekend, it was extremely packed! Everyone was wearing masks but not respecting the 6 feet rule. My whole reason for going was to get pampers swaddlers diapers for my friends Baby Shower. There was supposed to …",2 weeks ago,2021-06-17 02:17:44.408504,4.0,Noelle D'Amato,0,0,https://www.google.com/maps/contrib/101776272660395210336/reviews?hl=en-US,"https://www.google.com/maps/place/Sam's+Club/@41.5291081,-73.9021248,17z/data=!3m1!4b1!4m5!3m4!1s0x89dd3702b84d308f:0x563c51c13af19749!8m2!3d41.5291081!4d-73.899936","56 W Merritt Blvd, Fishkill, NY 12524"
ChdDSUhNMG9nS0VJQ0FnSUNxNEpXNHpnRRAB,,3 weeks ago,2021-06-17 02:17:44.411473,4.0,Shane W,0,0,https://www.google.com/maps/contrib/118052143701119121205/reviews?hl=en-US,"https://www.google.com/maps/place/Sam's+Club/@41.5291081,-73.9021248,17z/data=!3m1!4b1!4m5!3m4!1s0x89dd3702b84d308f:0x563c51c13af19749!8m2!3d41.5291081!4d-73.899936","56 W Merritt Blvd, Fishkill, NY 12524"
ChZDSUhNMG9nS0VJQ0FnSURLOWJPNFVBEAE,,a month ago,2021-06-17 02:17:44.416508,4.0,Brandy Franklin,0,0,https://www.google.com/maps/contrib/113155950935786286681/reviews?hl=en-US,"https://www.google.com/maps/place/Sam's+Club/@41.5291081,-73.9021248,17z/data=!3m1!4b1!4m5!3m4!1s0x89dd3702b84d308f:0x563c51c13af19749!8m2!3d41.5291081!4d-73.899936","56 W Merritt Blvd, Fishkill, NY 12524"
