id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user,url_source,address
ChdDSUhNMG9nS0VJQ0FnSUNLaTlfZGt3RRAB,"It was neat and appeared to have enough staff, that usually is an issue. The website will say they do/don't have something in stock but when you get there it is, or is not available. Prices are ok, they could be better.",3 days ago,2021-04-22 00:43:55.018338,3.0,Beverly Rice,0,0,https://www.google.com/maps/contrib/101962879637491854306/reviews?hl=en-US,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@39.658384,-75.7386317,17z/data=!3m1!4b1!4m5!3m4!1s0x89c7a9ed4feefd47:0xde347552c36aab71!8m2!3d39.658384!4d-75.73644","100 Pencader Plaza, Newark, DE 19713"
ChZDSUhNMG9nS0VJQ0FnSUNLOVpXVVdnEAE,They are always out of the Wesley farm waters and never have anyone scheduled that knows how to use a forklift to bring out another pallet.,a week ago,2021-04-22 00:43:55.056518,1.0,Chris Daddazio,3,0,https://www.google.com/maps/contrib/115420301144845589013/reviews?hl=en-US,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@39.658384,-75.7386317,17z/data=!3m1!4b1!4m5!3m4!1s0x89c7a9ed4feefd47:0xde347552c36aab71!8m2!3d39.658384!4d-75.73644","100 Pencader Plaza, Newark, DE 19713"
ChdDSUhNMG9nS0VJQ0FnSUNLdGJ2UnZRRRAB,LOVE BJS but I was caught up by some @AT&T workers who baited me into switching. They literally LIED about EVERYTHING. They said I would receive a teacher discount even if my school didn't offer it. That wasn't true. They even lied about the trade in rate of my old phone.  BAIT AND SWITCH for sure!,a week ago,2021-04-22 00:43:55.097684,5.0,Angela Gilbert,2,0,https://www.google.com/maps/contrib/107582506208055236182/reviews?hl=en-US,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@39.658384,-75.7386317,17z/data=!3m1!4b1!4m5!3m4!1s0x89c7a9ed4feefd47:0xde347552c36aab71!8m2!3d39.658384!4d-75.73644","100 Pencader Plaza, Newark, DE 19713"
ChdDSUhNMG9nS0VJQ0FnSUNLeGZyQTh3RRAB,"There are not enough cashiers to collect your items, the payment line goes around the store if you are going to buy 1 or 2 items you have to make that long line, anyone without a membership can enter, the items have a price and when you see your invoice  It is 1 or 2 dollars more.",a week ago,2021-04-22 00:43:55.112554,1.0,Maybelline Ramos,5,0,https://www.google.com/maps/contrib/117313413367299094437/reviews?hl=en-US,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@39.658384,-75.7386317,17z/data=!3m1!4b1!4m5!3m4!1s0x89c7a9ed4feefd47:0xde347552c36aab71!8m2!3d39.658384!4d-75.73644","100 Pencader Plaza, Newark, DE 19713"
ChdDSUhNMG9nS0VJQ0FnSUNLbWVIdG1RRRAB,"Always clean and the associates are friendly, polite, and willing to helping you need it.",a week ago,2021-04-22 00:43:55.133903,5.0,Lisa Mims,2,0,https://www.google.com/maps/contrib/106024906864910239642/reviews?hl=en-US,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@39.658384,-75.7386317,17z/data=!3m1!4b1!4m5!3m4!1s0x89c7a9ed4feefd47:0xde347552c36aab71!8m2!3d39.658384!4d-75.73644","100 Pencader Plaza, Newark, DE 19713"
ChdDSUhNMG9nS0VJQ0FnSUNLbHZ2c21RRRAB,Best place to shop . Well organized get all my ingredients. I feel lost when I go to the one in Wilmington or new castle.Keep the good job . Thank You All.,2 weeks ago,2021-04-22 00:43:55.144709,5.0,Manoucheka Bastien,4,0,https://www.google.com/maps/contrib/103469962302743976894/reviews?hl=en-US,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@39.658384,-75.7386317,17z/data=!3m1!4b1!4m5!3m4!1s0x89c7a9ed4feefd47:0xde347552c36aab71!8m2!3d39.658384!4d-75.73644","100 Pencader Plaza, Newark, DE 19713"
ChdDSUhNMG9nS0VJQ0FnSUR5eDRUSnZBRRAB,Ordered curb side pick up. Fruit was rotten. I had to go inside and wasted 30 min to in line at members service. This defeats the whole curb side pick up.,a month ago,2021-04-22 00:43:55.155521,1.0,Miguel Lopez O,12,0,https://www.google.com/maps/contrib/105123965811795930870/reviews?hl=en-US,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@39.658384,-75.7386317,17z/data=!3m1!4b1!4m5!3m4!1s0x89c7a9ed4feefd47:0xde347552c36aab71!8m2!3d39.658384!4d-75.73644","100 Pencader Plaza, Newark, DE 19713"
ChdDSUhNMG9nS0VJQ0FnSUR5Njh5Q2xnRRAB,They had everything i wanted or needed,a month ago,2021-04-22 00:43:55.168761,5.0,James Hurdle,0,0,https://www.google.com/maps/contrib/114071836921181743517/reviews?hl=en-US,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@39.658384,-75.7386317,17z/data=!3m1!4b1!4m5!3m4!1s0x89c7a9ed4feefd47:0xde347552c36aab71!8m2!3d39.658384!4d-75.73644","100 Pencader Plaza, Newark, DE 19713"
ChZDSUhNMG9nS0VJQ0FnSUR5aWFmQ0JBEAE,,a month ago,2021-04-22 00:43:55.176246,5.0,Amr,0,0,https://www.google.com/maps/contrib/103842325972833482855/reviews?hl=en-US,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@39.658384,-75.7386317,17z/data=!3m1!4b1!4m5!3m4!1s0x89c7a9ed4feefd47:0xde347552c36aab71!8m2!3d39.658384!4d-75.73644","100 Pencader Plaza, Newark, DE 19713"
ChdDSUhNMG9nS0VJQ0FnSUR5MEpEbnhRRRAB,Price is a bit cheaper. Membership card is a prerequisite. Often you have to face long queue at self check out.,2 months ago,2021-04-22 00:43:55.184470,4.0,Bhoktear Mahbub Khan,0,0,https://www.google.com/maps/contrib/110406071409577258980/reviews?hl=en-US,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@39.658384,-75.7386317,17z/data=!3m1!4b1!4m5!3m4!1s0x89c7a9ed4feefd47:0xde347552c36aab71!8m2!3d39.658384!4d-75.73644","100 Pencader Plaza, Newark, DE 19713"
