id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user,url_source,address
ChZDSUhNMG9nS0VJQ0FnSUNLMDVPZGV3EAE,Billing lines takes 30 minutes,4 days ago,2021-04-22 15:44:52.570345,1.0,Vijay Pampana,2,0,https://www.google.com/maps/contrib/117885027066585309226/reviews?hl=en-US,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@41.7950128,-72.5503787,17z/data=!3m1!4b1!4m5!3m4!1s0x89e657a15b4e7ecf:0xcbc2f031746345d4!8m2!3d41.7950128!4d-72.5481",
ChdDSUhNMG9nS0VJQ0FnSUNLdGRtOWlBRRAB,There is nothing good about this place. Worst is the customer service. How come this is a member club. Waiting for Costco to come..,a week ago,2021-04-22 15:44:52.573306,1.0,Zaid Taleb,6,0,https://www.google.com/maps/contrib/116340296826987975543/reviews?hl=en-US,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@41.7950128,-72.5503787,17z/data=!3m1!4b1!4m5!3m4!1s0x89e657a15b4e7ecf:0xcbc2f031746345d4!8m2!3d41.7950128!4d-72.5481",
ChdDSUhNMG9nS0VJQ0FnSUNLNHJmM2pnRRAB,,a week ago,2021-04-22 15:44:52.585927,3.0,Nitesh kumar,8,0,https://www.google.com/maps/contrib/116282777245731185741/reviews?hl=en-US,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@41.7950128,-72.5503787,17z/data=!3m1!4b1!4m5!3m4!1s0x89e657a15b4e7ecf:0xcbc2f031746345d4!8m2!3d41.7950128!4d-72.5481",
ChdDSUhNMG9nS0VJQ0FnSUN5X2YtVTh3RRAB,"This place never has the item in stock especially the sale item. Unfortunately that sale items do expire, and isn't it their job to order them in the first place?   For the last 4 weeks I have been going to manchester  BJ's  looking for a …",2 months ago,2021-04-22 15:44:52.588929,1.0,julie “Juliemnm” mnm,3,0,https://www.google.com/maps/contrib/104855236042779426172/reviews?hl=en-US,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@41.7950128,-72.5503787,17z/data=!3m1!4b1!4m5!3m4!1s0x89e657a15b4e7ecf:0xcbc2f031746345d4!8m2!3d41.7950128!4d-72.5481",
ChdDSUhNMG9nS0VJQ0FnSUN5OXEtaHh3RRAB,,2 months ago,2021-04-22 15:44:52.592890,1.0,Quazi Islam,0,0,https://www.google.com/maps/contrib/111991230193617749235/reviews?hl=en-US,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@41.7950128,-72.5503787,17z/data=!3m1!4b1!4m5!3m4!1s0x89e657a15b4e7ecf:0xcbc2f031746345d4!8m2!3d41.7950128!4d-72.5481",
ChZDSUhNMG9nS0VJQ0FnSUN5b0pMQ0RnEAE,"When are you guys getting soy sauce? All you’ve had for almost a year now is the low-sodium variety. Also, your HR employee is one hot momma",3 months ago,2021-04-22 15:44:52.596908,4.0,Rick,15,0,https://www.google.com/maps/contrib/101812850238722164690/reviews?hl=en-US,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@41.7950128,-72.5503787,17z/data=!3m1!4b1!4m5!3m4!1s0x89e657a15b4e7ecf:0xcbc2f031746345d4!8m2!3d41.7950128!4d-72.5481",
ChdDSUhNMG9nS0VJQ0FnSURTMTZyaWdnRRAB,FAST curbside grocery pickup with excellent fresh food selections!,3 months ago,2021-04-22 15:44:52.600929,5.0,E. J. Neafsey,0,0,https://www.google.com/maps/contrib/104643435965577691717/reviews?hl=en-US,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@41.7950128,-72.5503787,17z/data=!3m1!4b1!4m5!3m4!1s0x89e657a15b4e7ecf:0xcbc2f031746345d4!8m2!3d41.7950128!4d-72.5481",
ChdDSUhNMG9nS0VJQ0FnSUNZaTZPWWtnRRAB,Totally rude. I just asked for a coupon book and was told I had to wait in line. The book was right there below the counter. It would have taken less time to just hand me the book.  Maybe put the book on the counter so people can grab it...  I don't even want to go into this place anymore. One rude employee cost them my membership.,3 months ago,2021-04-22 15:44:52.603921,1.0,Rich Devman,0,0,https://www.google.com/maps/contrib/107541256675907093604/reviews?hl=en-US,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@41.7950128,-72.5503787,17z/data=!3m1!4b1!4m5!3m4!1s0x89e657a15b4e7ecf:0xcbc2f031746345d4!8m2!3d41.7950128!4d-72.5481",
ChZDSUhNMG9nS0VJQ0FnSURpa29iaEZ3EAE,"Just wanted to leave a review in regards to the AT&T rep who was located inside of Bjs, Manchester CT. I was approached by a lovely young lady named Jamie Riley, and she talked me into switching over to AT&T from T-mobile. All the …",4 months ago,2021-04-22 15:44:52.606892,5.0,Tiana Vazquez,3,0,https://www.google.com/maps/contrib/106069864438780121480/reviews?hl=en-US,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@41.7950128,-72.5503787,17z/data=!3m1!4b1!4m5!3m4!1s0x89e657a15b4e7ecf:0xcbc2f031746345d4!8m2!3d41.7950128!4d-72.5481",
ChRDSUhNMG9nS0VJQ0FnSURpd3F0VBAB,Pathetic Curb side pick up at Manchester BJ’s location.This happened to me third time. I was waiting for 1 hr 30 mins. The delivery status changed to completed without delivery. So rude customer service. Pls be careful while receiving the items. If you don’t get down and count the delivery items.They will bill you the missing items.,4 months ago,2021-04-22 15:44:52.610894,1.0,arka debata,3,0,https://www.google.com/maps/contrib/101435623011725488550/reviews?hl=en-US,"https://www.google.com/maps/place/BJ's+Wholesale+Club/@41.7950128,-72.5503787,17z/data=!3m1!4b1!4m5!3m4!1s0x89e657a15b4e7ecf:0xcbc2f031746345d4!8m2!3d41.7950128!4d-72.5481",
